image_id,label,asym_total,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hog_mean,hog_var,solidity,convexity,fractal_dim,std_R,std_G,std_B,std_H,std_S,std_V,color_spread,area,perimeter,max_diameter,glcm_contrast,glcm_dissimilarity,glcm_homogeneity,glcm_energy,glcm_correlation,glcm_ASM,lbp_bin_0,lbp_bin_1,lbp_bin_2,lbp_bin_3,lbp_bin_4,lbp_bin_5,lbp_bin_6,lbp_bin_7,lbp_bin_8,lbp_bin_9,lbp_energy,lbp_entropy,hist_H_bin_0,hist_H_bin_1,hist_H_bin_2,hist_H_bin_3,hist_H_bin_4,hist_H_bin_5,hist_H_bin_6,hist_H_bin_7,hist_S_bin_0,hist_S_bin_1,hist_S_bin_2,hist_S_bin_3,hist_S_bin_4,hist_S_bin_5,hist_S_bin_6,hist_S_bin_7,hist_V_bin_0,hist_V_bin_1,hist_V_bin_2,hist_V_bin_3,hist_V_bin_4,hist_V_bin_5,hist_V_bin_6,hist_V_bin_7
ISIC_0000348,benign,47.82115232127351,0.7739590541242399,2.706687687722201,3.873170532755993,5.767808622617019,-10.594124643075265,-7.121392260498771,11.376880323091587,0.03532133814537403,0.011344995656410553,0.9342133141234799,0.7948026478276885,1.1447061421456792,36.641120806062716,21.206362222491265,14.850348940342876,43.670632501629086,24.872865277953363,36.641120806062716,73.4813389617121,66139.5,1230.0113142728806,347.6498107910156,167.96654158888526,4.639610970021354,0.44286830473065797,0.3087044285385532,0.9358732277199442,0.09530194427191754,0.08914721976599503,0.08925222238056041,0.07234680143553661,0.08812719436736006,0.09498236506112746,0.08736217531838382,0.07954698072001878,0.09984248607815295,0.1169279115052888,0.182464543367586,0.10882913764912389,2.264566403112696,0.99712926,0.0,0.0,0.0,0.0,0.07571809,0.0,0.0,0.00010314421,0.003506903,0.11062216,0.58021194,0.7694816,0.24262096,0.011706867,0.00077358156,0.00056229485,0.47590858,0.7581806,0.33495015,0.25397968,0.14823867,0.00094702287,0.00014797233
ISIC_0000349,benign,68.51691105004794,0.7826772445606061,3.9422426967422934,3.531706941733049,6.201916366045881,11.325193798684836,8.805469252900641,-11.14834591422425,0.03958556868326493,0.011519402498522034,0.9039824957731271,0.7413182712479215,1.133512348489929,22.781798082420345,15.59181180864534,11.873035492983743,1.3489687820479581,13.44572695868313,22.781798082420345,45.584568514326044,31812.5,922.933104634285,236.92689514160156,316.08817923759284,6.582234169416358,0.39322605816546125,0.28808299578379015,0.9418317481243141,0.08299955800818104,0.09212568165248804,0.09259143332919424,0.07548282173818618,0.08613301007886814,0.09951560825622655,0.09386448791219121,0.08576040873750318,0.09799415277898627,0.10761968743091457,0.1689126080854516,0.10596193290497206,2.276493593153643,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8485755e-05,0.001962144,0.19550802,0.9768337,0.086962216,0.0025115442,0.0,0.0,5.2800595e-05,0.042293277,0.5164426,0.7733703,0.3652217,0.0031152351
ISIC_0000350,benign,138.75890695241918,0.6626117403303464,1.696900022188844,3.629076694499706,4.1943200513907675,8.120549423395842,5.068283646618748,-8.700472829968355,0.04375512844503666,0.012406476380458905,0.8605557508218413,0.6749938903140442,1.1654489866655202,36.95365405541181,23.45806624409209,17.148925031623847,8.879980077003733,20.67345587510321,36.95371761411765,71.95441385914795,41622.5,1286.6387295722961,358.42034912109375,307.5083321700939,6.3758733868935655,0.4662890258357796,0.38048599361803115,0.9450406510897773,0.14477559290136502,0.08161619177672999,0.08552864722215721,0.07810683780143772,0.1020083837953203,0.11478907158371585,0.10115475715268163,0.08690393459085284,0.09259477887511058,0.09994545274227687,0.15735184445972697,0.10476633998236975,2.280859033418543,0.99999654,2.3774346e-05,0.0,0.0,0.0,0.002615178,0.0,0.0,0.00017847796,0.00035695592,0.0017490841,0.031804774,0.40250352,0.90277725,0.14699446,0.01902575,0.0,0.014187227,0.15029745,0.31555685,0.48832145,0.7161402,0.355407,0.0021305052
ISIC_0000351,benign,34.227992800004905,0.7057900873290394,1.8833420544580417,4.214332984705421,5.30463968449311,10.476143357110283,7.413197263638559,10.09940544621055,0.03386790418188668,0.010704816911078552,0.9471050075545003,0.8459206223002802,1.067551047564055,32.672970920449515,19.95785506687025,10.33160712135671,3.3727594521748663,18.136797317278624,32.672970920449515,61.25873127671624,35103.5,877.5361377000809,301.6639404296875,219.12379452631802,5.095120985993667,0.4026153970031264,0.25937216505356553,0.9339688677905671,0.06728489239581303,0.09503141399543538,0.09996335274075009,0.06501704391680588,0.07719188699095418,0.07955921758870524,0.07772735462615978,0.08525208402615421,0.1052334815714578,0.12668036948679776,0.18834369505678963,0.11144392266996468,2.2522511145479625,0.99999994,0.0,0.0,0.0,0.0,0.00025370694,0.0,0.0,0.0,0.0,0.0,0.008210842,0.20445852,0.88784003,0.4121244,0.004789658,0.0,0.00071977824,0.48092258,0.44521052,0.6513993,0.38231298,0.0040418315,0.0
ISIC_0000352,benign,118.3934364891103,0.7426643234201674,2.3346364973738503,3.815787236272809,5.540677847503783,-10.69595544013452,7.046572869466758,10.244496177993526,0.04392321941438937,0.012268281653584878,0.8570765163963706,0.6634781478034993,1.1582788091925307,27.393736418942026,17.270965720034134,13.227697553347548,1.3750675733889848,14.997128374964023,27.393736418942026,54.40862898734349,23993.0,942.2051842212677,231.2489776611328,274.395935495031,5.819782286923015,0.4543114631451016,0.3519255762208262,0.9354034231146896,0.12386201634011636,0.10140174410197657,0.09566356941552683,0.07025165294696356,0.07857200624231572,0.08394129827035086,0.07889990193868428,0.07750634522911791,0.10369701397655649,0.12324779487253176,0.18681857300598595,0.11066552562757512,2.256027340179637,0.99999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040660537,0.0045307456,0.43059507,0.898714,0.08294749,0.0,0.0,0.020284137,0.3012597,0.5700062,0.75036657,0.14447871,0.00021968379
ISIC_0000353,benign,120.31359855477537,0.7467335362074168,2.423401918265461,3.8452047473997264,6.133527033787616,11.132787352305039,-8.468763797808462,-11.798503166676289,0.048996297313389246,0.013525288766955336,0.8711888459218788,0.583738394905929,1.232831789930289,28.125624342528283,17.158917625595528,11.309734308349737,4.586013299263812,16.35876882092686,28.125624342528283,53.88526666499829,61390.5,1712.7118836641312,373.2803649902344,183.67387383711682,4.436206768793577,0.5411030830228516,0.44887627691670245,0.959665613565144,0.20149290246903148,0.09705720398435333,0.09852215763546897,0.06919088782961529,0.07949385856273623,0.08717279143726543,0.0803631717183433,0.07856015184004715,0.10536397413793208,0.12115649646479403,0.18311920638945417,0.10977550872144543,2.259631661039596,0.99999976,0.0,0.0,0.0,0.0,0.00064435054,0.0,0.0,0.0,0.0,6.99524e-05,0.005386335,0.08874628,0.88464135,0.45755866,0.012031813,0.0,0.0033162145,0.09512299,0.35477677,0.6858746,0.6268809,0.04087089,0.00014544801
ISIC_0000355,benign,10.941768508286462,0.7752261867789115,2.7345167236918058,5.1047567423185125,6.962162710842481,13.0793393607571,-8.614108620268768,-13.243108278955408,0.009666537899271077,0.0042275456961366935,0.9964608883097271,0.9654866137808262,1.3376375821522253,16.377888267176807,30.586062891931064,45.549020256982004,66.24482819026481,43.142359475988954,16.386701911029256,87.32746109475083,409102.0,2486.5727162361145,813.70703125,109.1310707392951,3.4797097085141164,0.35951351289622235,0.0907445206641471,0.9857508338251915,0.008235825670922063,0.08493471710053026,0.09587390697446643,0.05355279427813093,0.07201633333674647,0.0706196854317185,0.09121110166501012,0.07855596043829965,0.10477052975518547,0.15640506591593942,0.1920598051039827,0.1162639874934957,2.2293111704057185,0.9738006,0.0068470333,0.0099364,0.0024818217,0.027862018,0.22535366,0.0,0.0,0.69907665,0.6270944,0.19440421,0.24088098,0.14872846,0.0103286905,0.0003606844,0.00090873736,0.002463087,0.00015346336,0.00010486662,0.00013044385,0.00036319662,0.008184712,0.038739268,0.9992127
ISIC_0000358,benign,72.94138229530124,0.7824261524735646,3.2133180275205677,3.9642058772423923,5.173440931250254,9.747060653757403,6.7832767599048855,10.572581241731502,0.039535166425224796,0.012017217520803437,0.9010987714059789,0.7420859443604679,1.1892079285476724,10.775651800690236,12.872671348810647,13.042958858720342,1.339132511219397,11.143268469106866,10.775651800690236,32.34853650026533,38175.5,1012.5310850143433,268.5932922363281,382.80677090435574,5.775096510555194,0.4300243172459862,0.31277297609744137,0.9625872303976618,0.0978323862779604,0.10870802891369773,0.09674159828274029,0.062292782829984045,0.07032220598062648,0.07993161239639532,0.08034603423642848,0.07682344859614665,0.10585887876346976,0.1271238994301712,0.19185141057035002,0.11292191772452365,2.2451619715877174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023138829,0.96616745,0.25685716,0.0030743896,0.00019417198,0.0,0.0,0.0,0.0,0.00048048102,0.012381626,0.7100031,0.7040895
ISIC_0000359,benign,76.64916663472951,0.7696502564304193,2.7223599045812774,3.619789500886426,4.861374846513016,9.12340504046633,6.332565446714371,9.615276320657111,0.037450191972535914,0.011683902866727457,0.9074324909078834,0.7082222418273674,1.3176419107100639,28.091614696763642,15.416528106112931,11.776265673530647,31.26734527011516,29.282823220003923,28.091614696763642,52.15897657924079,225433.0,2587.277460694313,669.0390625,127.73422893235282,4.302251896577431,0.42316776039934734,0.283106435575273,0.9628714416103727,0.080150675818526,0.09862716414628861,0.09880373338792366,0.0672375672146206,0.07495364307407154,0.07886023754524665,0.07623818430696641,0.07849385636885396,0.10415819564050603,0.12742560745696252,0.19520171085856997,0.11301084067069136,2.246165979821919,0.9993655,0.0,0.0,0.0,0.0,0.03561722,0.0,0.0,5.0250223e-05,0.0043633943,0.26761594,0.6619462,0.6112856,0.34120739,0.009815544,0.0009966295,0.0,0.00081907463,0.3736827,0.803986,0.395605,0.23965962,0.005187473,0.00020878372
ISIC_0000360,benign,176.8197082540766,0.6663826920833406,2.430074107317918,2.9368145367988667,4.347056886468075,7.998936240281794,5.57057197823395,-8.663549860841798,0.06147845275327731,0.016467313416842003,0.6911930075649152,0.4894725172639388,1.2102218320375475,19.214349822852665,14.091978903911938,12.065289657572189,1.2503384914247484,17.059049334097274,19.214349822852665,39.91652679371136,13522.5,1052.0458035469055,180.78627014160156,360.06979852144775,6.79298126866594,0.5259769740743824,0.4583496471156634,0.9218789762180515,0.21010154190748898,0.08142529237263961,0.08385803397252517,0.07977961423154058,0.10060102027761977,0.11491126498282885,0.10582425959502109,0.08700628780767115,0.09294503936033292,0.09745276644247378,0.156196320957357,0.10465417979399701,2.2813069968129165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007263762,0.5062201,0.8530648,0.12636809,0.0,0.0,0.002339772,0.1516395,0.8000906,0.5799292,0.023174884,0.0
ISIC_0000361,benign,81.51392706262297,0.7711330364645015,2.6898040510864267,3.924525309177647,5.820420473766456,-11.05994446591145,8.29617592351105,-10.737170233577888,0.03612889270326272,0.011534209277451907,0.9164306585749606,0.7539413482127563,1.199388308629433,27.167371705166797,18.923731993263324,13.531055870582982,3.295179968720837,17.536031975861075,27.167371705166797,56.1124145475035,101930.0,1620.7291285991669,443.403564453125,153.94058904362123,5.111959505774671,0.41742491034894713,0.30395717157669777,0.9512666117468155,0.09239246184413531,0.0917657284963954,0.09557590157084486,0.07126290458682591,0.08599687309978649,0.09163904755018608,0.08719546974469003,0.08205027439095777,0.10035079877411912,0.11634183206100293,0.17782106972520156,0.10798861568830906,2.267777131279904,1.0,0.0,0.0,0.0,0.0,0.00027292577,0.0,0.0,0.0,0.0,4.1644387e-05,0.0032066177,0.18284662,0.9413714,0.28316796,0.013881462,0.0,0.0011888532,0.35026136,0.6987935,0.5871313,0.210427,0.0006844912,0.0
ISIC_0000363,benign,177.10505310737793,0.7253095289120958,2.035378193433729,4.697930079890816,5.685205266173865,11.175301098390864,7.075269315282561,10.940082699735088,0.036034938115258396,0.011047162240208186,0.9048903693972663,0.722117977150552,1.2295251275833827,53.15142327128118,26.469835649869463,13.042895840877227,12.841305079855214,36.83260642322774,53.15142327128118,88.58114537046032,57860.5,1328.579855799675,384.0835266113281,238.32976387175046,4.987229249437634,0.4791466188175903,0.3697559739047952,0.9571765766813294,0.1367232076421992,0.08787032513392869,0.08982147765930223,0.07434918044055049,0.09120782287469925,0.09755762626867813,0.08923955497629608,0.08189705994660085,0.09793416447532916,0.11520357586218814,0.1749191123624369,0.10728373684978908,2.2708802609421146,0.9999844,0.0,0.0,0.0,0.0,0.005593524,0.0,0.0,0.0,0.00017525315,0.045250364,0.4878347,0.4433905,0.49305722,0.56578726,0.012407923,0.0,0.021914922,0.6405929,0.26937866,0.23778993,0.41816947,0.53120434,0.054843117
ISIC_0000364,benign,82.96530801755199,0.7670037977110216,3.1855951106666525,3.4885244484678797,5.280397969043941,9.769518003060963,6.990018101459947,-9.873580099413312,0.05669537477455661,0.013946128297602639,0.8203735858984478,0.44639278724934756,1.3491412302024237,27.693359907266252,14.547115617101586,13.281783058657021,27.56748376604695,30.583189367145938,27.693359907266252,48.246567804386586,116934.0,3078.6887069940567,480.7080383300781,200.90792321892528,4.9785222649928915,0.49183974855521856,0.38105493043318167,0.9525278108493394,0.14520559214583467,0.10001098486514473,0.09560458121907789,0.06967361465700316,0.08037246420071631,0.07852870989199737,0.07304819249727316,0.07581382396035158,0.10516165630555684,0.12668621922156473,0.1950996531813242,0.11287935800180621,2.246870605956924,0.99963146,0.0,0.0,0.0,0.0,0.027146388,0.0,0.0,0.0,0.008506606,0.1639207,0.645523,0.5620941,0.48957926,0.026803834,0.0013000662,0.0,0.0011197741,0.10499355,0.7923727,0.49766588,0.3367131,0.008545644,0.00067775795
ISIC_0000365,benign,64.91594451260141,0.7706091891677673,3.173147778231649,3.4856166766581542,4.794651786639883,-9.626320009276041,-6.529369296126297,-8.943965830713756,0.038199276462995126,0.012121062183440896,0.900254196586503,0.7968527454273029,1.101023213529742,26.05256459545844,20.43156060064039,15.77917168088761,1.429104327182745,14.271133993947526,26.05256459545844,55.59595242457602,38426.0,945.8031632900238,260.3885192871094,349.01349913224965,5.927664118864373,0.4175478765467129,0.3023759363333892,0.9534016109179001,0.09143701093082125,0.0996986533314456,0.09575809689649051,0.07144512124552573,0.07881112869910192,0.08339556690447451,0.07708552555438303,0.08038220021892063,0.1035619439539506,0.12334199194117618,0.18651967125454122,0.11051124187174499,2.2568128494603137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022541655,0.3075228,0.94927686,0.065541565,0.001502777,0.0,0.0,0.0,0.0034344865,0.21248023,0.60827047,0.7318204,0.2220052
ISIC_0000366,benign,8.04169406548675,0.7779703156450543,2.7903372071111017,5.506929216016996,7.43485304035371,14.032121543959668,-9.046011766926265,-14.083419356954717,0.011199651756658425,0.004565925822084372,0.9934353970432017,0.9426231016415847,1.3514416334813493,24.059292913887738,27.831831006354328,29.200141788071587,2.0211145310404057,24.28071586346137,24.059309202055733,134.01863111675456,400727.5,2510.212324619293,800.0175170898438,100.51116302140899,4.615554945787979,0.26576852097223413,0.08215164559522377,0.9835081392306301,0.006749307252033904,0.10147151482448298,0.09761977247024205,0.06658687153865744,0.07477057993859183,0.0774130543444083,0.08178980809189525,0.08278260214831781,0.10209356623828159,0.12721697873877946,0.1882551516663534,0.11143311036825733,2.2523391328983116,1.0,9.9529225e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.00014376818,0.0029725044,0.5834657,0.80400217,0.096153714,0.061556093,0.0094848145,0.003838999,0.0023535818,0.00020364737,0.0033136336,0.012975247,0.010866042,0.024670426,0.122869186,0.99196345
ISIC_0000367,benign,72.37976272808243,0.7681615805056639,2.6910133877581788,4.319963600994894,6.717980850998903,12.241470234080559,-8.161075031322927,13.080152301335458,0.037139367955185215,0.011213259933601524,0.9052969401201758,0.7383791058798107,1.176592978569784,38.20639325631803,21.939484072079125,14.74596744149619,35.80269745340466,26.361601012586554,38.20639325631803,70.36537839671333,71790.5,1411.491542339325,367.4474792480469,230.68896786287314,5.0795482503266,0.4500117076372111,0.3329639772409543,0.9506377541913278,0.11086824950195845,0.08706882581674606,0.08722077839234248,0.07538229136633083,0.09126824245141063,0.10410132815405336,0.08943099767374489,0.08317331433327432,0.09622742196405727,0.11319085494882075,0.17293584489922956,0.10693230946272589,2.272288286592661,0.9988651,0.0,0.0,0.0,0.0002024248,0.04762766,0.0,0.0,4.941966e-05,0.003039309,0.08618789,0.5490524,0.7268891,0.40289378,0.02031148,0.00034593762,0.0,0.00024345543,0.23195893,0.8159815,0.3603952,0.2974214,0.24902786,0.0031919712
ISIC_0000369,benign,86.91959133015341,0.7674639969798988,2.5858840922134254,3.643104525479169,4.938377393083741,9.230134577761643,6.233204260496384,-10.394508402649695,0.033613767287580636,0.010475052913940974,0.9324626237025425,0.7595104521668014,1.2397558741541381,20.946310539002592,16.207525376707856,16.21596628428421,2.03053970767009,19.681747195388116,20.946310539002592,50.43739791042549,127297.0,1802.0672241449356,508.5933837890625,207.6087459580944,5.986496408292545,0.38020637583922534,0.2726737917915016,0.9631237291891479,0.07435327208149571,0.09032201745455487,0.08688623568918752,0.07187030765554793,0.09213361147629401,0.10917977418946885,0.10024674159951374,0.0840204813530743,0.09420288913043572,0.10396363278204751,0.16717420866988547,0.10602013916181516,2.275752599603334,1.0,0.0,0.0,0.0,0.0,6.247267e-05,0.0,0.0,0.0,0.0,0.00026584638,0.0069361734,0.5358859,0.8299361,0.15342961,0.021062283,0.0,1.2407139e-05,0.0010173854,0.013412118,0.25218752,0.8599264,0.4431458,0.019206252
ISIC_0000370,benign,78.2649168249654,0.7705369704561765,2.6685589636287497,3.82441034142474,5.0236066650617675,9.641557988833748,6.6274227712829,9.561956843904385,0.03577773603949331,0.010818719029328558,0.9003344863517198,0.6881076600701872,1.2143309104058058,33.88394614693724,24.793997608612088,20.932776049149215,20.043727283970128,25.73998337687227,33.88394614693724,69.45226810377308,94613.0,1719.0133994817734,423.6358642578125,279.4468187135869,6.827972143489228,0.36712997154809957,0.2623385532497112,0.9470841068652578,0.0688249308657615,0.07635188228384521,0.0823719345408407,0.07579602380018534,0.10398748802806665,0.13034357047027859,0.11398245283802605,0.08760539460397788,0.08929394584679369,0.09146494030184259,0.14880226728615326,0.10531069031903381,2.277362951910899,0.9999001,0.0,0.0,0.0,0.0,0.014134028,0.0,0.0,0.0,0.002545825,0.08476202,0.4123539,0.8706024,0.25245517,0.032101806,0.0077769724,0.0,0.0017135679,0.08001526,0.615944,0.51559585,0.53985745,0.23858297,0.0007940924
ISIC_0000372,benign,48.41863581011453,0.7836817551404055,3.436850042809384,3.7073563679317747,5.808542531293054,-10.660510892410285,-8.21374112337671,-10.7935774744977,0.038878958320515425,0.011574846345800912,0.8876310772163966,0.7367061560563675,1.073933616154735,20.475562244812036,19.911784360830175,18.9163411657908,0.9986248320515798,18.365662401617154,20.475562244812036,56.649490127567134,18622.5,715.5950119495392,183.24253845214844,554.06639047351,9.94547626745213,0.34859555533399517,0.27546359474416277,0.9266084836203605,0.07589362341643136,0.06493711704005137,0.0666279126017126,0.08284898252139997,0.13061395713832952,0.1655922903201961,0.12622845615027073,0.08839690545810085,0.07957306612068134,0.07138327511888479,0.12379793753038272,0.110501884416758,2.2521802257798678,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023271287,0.8073468,0.58273524,0.08982875,0.0,0.0,8.268775e-05,0.00057881424,0.014801107,0.1518974,0.70516115,0.6924272
ISIC_0000374,benign,122.15836545936249,0.7238760974513264,2.4123282796782988,3.040860543821734,4.524290337958391,8.310544198296784,6.120538318329883,-9.194248925030534,0.047358820431135075,0.013065784094628689,0.8180587711487088,0.6098865440934746,1.156122680563013,21.732980085795642,21.331616198195437,20.743771787686416,1.2679536817322081,18.161414369096985,21.732980085795642,58.03718361686893,34450.5,1259.9524368047714,287.78485107421875,518.3803902375223,8.112211138448,0.47314446371003044,0.4119811876772448,0.9514527691976528,0.16973423840788293,0.06199622086263139,0.06831303267021162,0.09092207402675447,0.13911277406105438,0.14402902578460097,0.11784712707082949,0.09069341115589183,0.08083232484994078,0.07954609620133847,0.12670781331675654,0.10790330585757225,2.2633554260016138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012631595,0.0017684234,0.03541057,0.47313747,0.876717,0.078736946,0.0072000097,0.0,0.0,0.00013765428,0.0031660486,0.023309458,0.21038163,0.7816928,0.58663666
ISIC_0000376,benign,69.97702951311621,0.7729613320513045,3.324111585984574,3.5323085242099848,5.320389845412884,-9.750531043612666,-7.0930387986453365,-10.627574504591504,0.05234289947346481,0.013062690002837586,0.8254551624751223,0.3650235199159998,1.213607312672255,12.561136952614726,20.97197013161893,28.43878791227282,2.8332392442133303,38.30602655075929,12.56214944403649,60.793891430472435,700525.0,9173.653990268707,1143.3582763671875,145.82483610763217,2.3041180704145616,0.6135657958739305,0.40835422700922347,0.983951335004583,0.16675384173812974,0.027438857167012876,0.06592026781076948,0.04685063830451829,0.135723459735565,0.16602304527177797,0.18257551775639552,0.11262751476774971,0.0720946140527801,0.08543142909013297,0.10531455604330808,0.12288395891749887,2.1837239028222215,0.99999934,0.0011911489,0.0,0.0,0.0,8.528512e-06,0.0,0.0,0.015062053,0.4690646,0.5719932,0.5245002,0.39665216,0.14183961,0.004842774,9.046278e-06,0.0,0.00025248752,0.0014348681,0.051133856,0.8128764,0.58018553,0.0,0.0
ISIC_0000379,benign,145.63714466532434,0.6786101028828244,1.9588999242112262,2.938978290933367,3.515464494023301,6.743078533436933,4.503860237155472,-8.114258232189338,0.0484489490729662,0.013084798091588854,0.7876641942339965,0.41560822094906247,1.2818267524859464,17.292486100117873,24.479652896682154,27.80644279413492,29.806535723189583,48.32926415814748,17.292486100117873,61.0723027474371,2072938.0,15455.203860998154,2687.103759765625,42.472598247037986,0.8098200050409926,0.8006850112674306,0.4729520108397014,0.9919636013248264,0.223683844263498,0.007284337559544779,0.03975753739176681,0.010932276873428242,0.12861558777897059,0.10081026916476421,0.25289798531836777,0.09001167633157584,0.09493057578342318,0.21208972984054306,0.06266992395762568,0.15843879776494982,1.9989506593672381,0.99944776,0.0,0.0,0.0,0.0,0.033227377,0.0,0.0,0.0029542844,0.1916834,0.12527703,0.17447175,0.4268127,0.6643966,0.5417728,0.0021023038,0.0,0.0009671171,0.027709298,0.1927832,0.9507556,0.241101,0.0,0.0
ISIC_0000381,benign,197.35045827093657,0.6924125437009114,1.8699197710088624,3.828100520372615,4.604505199450491,8.82813606926881,5.544060937459,9.560345894322818,0.040568139824733465,0.010946818617220072,0.8494587157890315,0.4242843544482018,1.2950112571309234,24.077836321071334,33.94196904805045,39.307590443845896,35.52283919367343,56.00073084270507,23.96219346575305,105.24623415723583,1011047.0,10158.752415776253,1780.7646484375,99.14976908090426,1.5742137377665535,0.6714338412418709,0.3865329766181045,0.9890195495081961,0.14940818826343027,0.01629379687901637,0.057899359692422506,0.027034210826586785,0.14038172075649846,0.1573254968401175,0.21648936153058515,0.10647742670065705,0.07390559001425104,0.1142043006996152,0.08998863606025988,0.13361471090943164,2.1230216249378926,0.992276,0.057908792,0.10086737,0.02534772,0.0024646109,0.03481532,0.0,0.0,0.6192189,0.32738075,0.4231499,0.48814487,0.17651944,0.24256644,0.04528767,1.6009175e-05,0.0,0.007883701,0.072507374,0.08668965,0.74707454,0.65497434,0.0073263454,0.0
ISIC_0000382,benign,56.08181243860847,0.7856966019708688,3.2936531315953794,4.698633867379993,6.872562360298239,-12.776603701509947,-9.070149152478226,-12.846318896846093,0.045346116781073476,0.01177089017977439,0.8973115195950634,0.28594666360252724,1.3822252335773197,11.502449823443929,12.316858381683712,18.137356719219746,61.83670610985367,27.95040194720341,11.234940898725283,39.244236689007685,3355806.0,24776.220339655876,2483.641845703125,69.72762044971203,1.3018372039906478,0.6873778412332977,0.26363407971348957,0.9913947726069521,0.06950562296875369,0.010999955528763858,0.05218985624851892,0.015390550541190057,0.1258523362645076,0.10449824073857762,0.23815947897139697,0.09526105860654835,0.08808014837411407,0.1868221942848309,0.08274608044156163,0.14514250737774315,2.0641160699205914,0.2762299,7.5421005e-05,0.00020234904,0.019184068,0.3625161,0.88989383,0.0,0.0,0.80386865,0.5448607,0.22834031,0.06567781,0.02129562,0.003945634,0.00019574547,5.9466975e-06,0.0,0.0,7.0964265e-06,0.0008903928,0.61849827,0.7857857,2.3793902e-05,6.67899e-06
ISIC_0000383,benign,70.1302396304162,0.7672118037034539,3.3496479901488256,4.2890470895435495,6.019591016868971,11.935573124364277,7.749042569218231,-11.18051728862491,0.05655409772451347,0.014332498219551225,0.791005389972881,0.39097363887601044,1.2711074540287477,10.525046048449289,20.46047405050715,27.088775639492276,1.8472712385372556,36.89485140318025,10.525046048449289,58.654402709496594,666047.5,8589.715833187103,1148.668212890625,127.43539695788868,1.668805067663511,0.6983234094067141,0.39119459113972566,0.9846832682272028,0.1530342153996184,0.01353988733429815,0.05188821718372756,0.02296419845889897,0.13265864027157562,0.1458296787946273,0.22534721057625764,0.11061581718328016,0.08130054992182577,0.1311279923706541,0.08472770790486472,0.13626801871162508,2.106067201341234,1.0,0.0,0.0,0.0,5.9736e-06,5.0775598e-05,0.0,0.0,3.5558987e-05,0.0049071405,0.6261464,0.6337767,0.3671495,0.25130427,0.09043836,0.010584725,0.0,0.0,0.00011548291,0.016442377,0.40072173,0.9160523,0.0,0.0
ISIC_0000384,benign,92.40231335062249,0.7567756324640751,2.4555000324771448,3.3091002324108842,4.664735208140091,8.791097466451877,6.08698215234531,8.813833234991005,0.03784356149075218,0.011654284598856132,0.9127848096860525,0.6806445643548392,1.0485565655140154,22.968086379078958,25.45257516055509,23.950895749125422,27.32477133986175,28.610940251221532,22.968086379078958,66.8775022801263,262280.5,2951.7353909015656,733.9488525390625,102.66172412931923,1.4769284937157572,0.7043440390212192,0.34259830599395324,0.9798177056683127,0.11737502153348088,0.009270255703124203,0.044157988382012424,0.017166859108036798,0.12718047079243175,0.14117123328830525,0.2504373049098613,0.10912187607643992,0.08617960592454105,0.14595624861439596,0.06935805720086131,0.1466018745040394,2.055291232766835,0.99960494,0.0,0.0,0.0,3.1199143e-05,0.028106527,0.0,0.0,0.00033781244,0.08046692,0.36005402,0.5657277,0.73650545,0.03738908,0.0,0.0,0.0,0.011709485,0.16632153,0.49122462,0.8547163,0.018934237,0.0,0.0
ISIC_0000385,benign,74.64243445353506,0.7771133813667457,2.7158241591319254,4.227106823812343,5.9674378320465165,-11.804799089935917,-8.057394698343526,-11.072019279665524,0.04281042136005858,0.012241341888433966,0.8954747720658772,0.5328646588854079,1.1536710724967787,19.709452930889466,22.36359382832861,17.934380191922397,10.553080145605044,16.70441156960901,19.709452930889466,52.94164357453551,888662.0,6857.322712779045,1310.3414306640625,80.24118273560775,1.3183527987314017,0.7023239812553367,0.3733447165720836,0.9875307979184671,0.13938682115902973,0.012095895562519885,0.05072110509432022,0.020888525877300432,0.1250047545211567,0.14079425024014708,0.23308826641840993,0.11251067248564955,0.08437066619183474,0.1387820064865157,0.08174375712215545,0.1386541690899909,2.0940291920787555,0.9999932,0.0,0.0,0.0,0.0,0.0036857994,0.0,0.0,0.0,0.00019393215,0.0129344985,0.31536472,0.9421891,0.11250547,1.5514572e-06,0.0,0.0,0.0,0.00020835148,0.09388625,0.6689927,0.7369716,0.022515623,0.0
